competitor,route_start,route_dest,from_alternateId,to_alternateId,CODE,pax_1,pax_2,pax_3,pax_4,pax_5,pax_6,pax_7,pax_8,pax_9,pax_10,pax_11,pax_12,pax_13,pax_14,pax_15,pax_16,Retry
Sun,Paris Charles De Gaulle Airport,Noisy-Le-Grand,10626,30395,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Orléans,10626,22815,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Orly,10626,41206,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Palaiseau,10626,33100,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Pantin,10626,36665,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paray-Vieille-Poste,10626,33346,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paris,10626,21879,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paris Beauvais Airport,10626,10625,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paris Charles De Gaulle Airport,10626,10626,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paris Gare D'austerlitz,10626,40182,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paris Gare De Lyon,10626,40177,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paris Gare Du Nord,10626,40178,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paris Gare Montparnasse,10626,40180,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Paris Gare Saint-Lazare,10626,40179,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Puteaux,10626,21956,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Reims,10626,22460,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Roissy-En-France,10626,28284,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Rotterdam,10626,22421,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Rueil-Malmaison,10626,21958,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Rungis,10626,30390,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Saint-Germain-En-Laye,10626,21961,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Saint-Quentin En Yvelines,10626,24968,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Sartrouville,10626,34680,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Strasbourg,10626,22455,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Suresnes,10626,29444,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Torcy,10626,25139,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Tremblay-En-France,10626,30417,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Vanves,10626,43615,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Velizy-Villacoublay,10626,37017,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Versailles,10626,21962,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Villejuif,10626,22557,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Vincennes,10626,22681,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Charles De Gaulle Airport,Vitry-Sur-Seine,10626,28111,CDG,,,,,,,,,,,,,,,,,
Sun,Paris Gare De L'est,Paris Charles De Gaulle Airport,40181,10626,NULL,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Argenteuil,10627,40459,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Bagneux,10627,26254,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Bagnolet,10627,21935,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Beauvais,10627,27968,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Blois,10627,25503,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Bois-Colombes,10627,33101,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Boulogne-Billancourt,10627,21931,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Chanteloup-En-Brie,10627,35073,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Charenton-Le-Pont,10627,26645,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Chessy (Disneyland),10627,26477,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Clichy,10627,21938,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Colombes,10627,37289,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Coupvray,10627,40623,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Courbevoie,10627,21939,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Créteil,10627,21940,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Disneyland,10627,10629,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Fontainebleau,10627,22954,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Fontenay-Sous-Bois,10627,26726,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Gennevilliers,10627,35913,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Issy-Les-Moulineaux,10627,21948,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Ivry-Sur-Seine,10627,27933,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,La Défense,10627,21949,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Le Havre,10627,29068,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Levallois-Perret,10627,24568,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Magny-Le-Hongre (Disneyland),10627,24238,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Malakoff,10627,23873,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Montreuil,10627,21952,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Montrouge,10627,24352,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Nanterre,10627,21953,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Noisy-Le-Grand,10627,30395,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Orléans,10627,22815,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Pantin,10627,36665,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Paris,10627,21879,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Paris Charles De Gaulle Airport,10627,10626,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Paris Gare De L'est,10627,40181,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Paris Gare De Lyon,10627,40177,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Paris Gare Du Nord,10627,40178,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Paris Gare Montparnasse,10627,40180,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Puteaux,10627,21956,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Reims,10627,22460,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Roissy-En-France,10627,28284,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Rueil-Malmaison,10627,21958,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Rungis,10627,30390,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Saint-Quentin En Yvelines,10627,24968,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Suresnes,10627,29444,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Torcy,10627,25139,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Tremblay-En-France,10627,30417,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Vanves,10627,43615,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Versailles,10627,21962,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Villejuif,10627,22557,ORY,,,,,,,,,,,,,,,,,
Sun,Paris Orly Airport,Vincennes,10627,22681,ORY,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Agen,23221,23107,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Albi,23221,22334,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Argeles-Gazost,23221,27077,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Auch,23221,23112,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Bareges,23221,23169,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Bram,23221,23156,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Candanchú,23221,20847,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Castelnaudary,23221,21698,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Cauterets,23221,23170,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Fabreges,23221,23173,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Foix,23221,23152,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Gavarnie,23221,23167,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Gourette,23221,23165,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),La Mongie,23221,23161,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),La Pierre-Saint-Martin,23221,23166,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Lombez,23221,28929,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Lourdes,23221,23126,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Moissac,23221,23132,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Montauban,23221,23153,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Pas De La Casa (Andorra),23221,10120,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Pau,23221,23136,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Piau Engaly,23221,23163,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Saint-Jean-Pied-De-Port,23221,23218,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Saint-Lary-Soulan,23221,23164,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),San Sebastián / Donostia,23221,20720,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Soldeu (Andorra),23221,10499,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Superbagneres,23221,23171,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Tarbes,23221,23172,PUF,,,,,,,,,,,,,,,,,
Sun,Pau Airport (PUF),Trebes,23221,22339,PUF,,,,,,,,,,,,,,,,,
Sun,Penang Airport,Alor Setar,31841,34473,PEN,,,,,,,,,,,,,,,,,
Sun,Penang Airport,Batu Feringghi,31841,33292,PEN,,,,,,,,,,,,,,,,,
Sun,Penang Airport,George Town,31841,38298,PEN,,,,,,,,,,,,,,,,,
Sun,Penang Airport,Ipoh,31841,32365,PEN,,,,,,,,,,,,,,,,,
Sun,Penang Airport,Marina Island (Lumut),31841,34279,PEN,,,,,,,,,,,,,,,,,
Sun,Penang Airport,Sungai Petani,31841,35157,PEN,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Barcelona Airport,21682,10571,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Barcelona Cruise Port (Moll De Barcelona),21682,40290,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping Cala Gogo (Saint-Cyprien),21682,22303,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping Club La Sirene,21682,23178,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping Domaine De La Yole,21682,28752,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping L'hippocampe,21682,23182,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping La Chapelle,21682,22305,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping Le Bois De Valmarie,21682,23189,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping Le Brasilia,21682,22304,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping Le Club Farret,21682,22306,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping Le Dauphin,21682,23179,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Camping Mar Estang,21682,23187,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Carcassonne Airport,21682,21696,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Collioure,21682,20880,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,La Jonquera,21682,31433,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Le Barcares,21682,23185,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Perpignan,21682,21681,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Prades,21682,23198,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Saint Cyprien,21682,10191,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Saint Cyprien Plage,21682,23225,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Saint-Jean-Pla-De-Corts,21682,23204,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Vernet-Les-Bains,21682,23207,PGF,,,,,,,,,,,,,,,,,
Sun,Perpignan Airport,Villelongue-Dels-Monts,21682,23398,PGF,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Beckenham (Perth),28293,38493,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Brabham,28293,37493,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Bunker Bay,28293,28936,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Butler (Perth),28293,29804,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Clarkson,28293,28983,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Como (Perth),28293,29548,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Dianella,28293,29828,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Gosnells,28293,37900,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Greenwood,28293,34218,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Jarrahdale,28293,37754,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Mandurah,28293,28937,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Margaret River,28293,28934,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Mullaloo,28293,36613,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Nedlands,28293,36484,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,Perth,28293,27957,PER,,,,,,,,,,,,,,,,,
Sun,Perth Airport,The Vines,28293,28933,PER,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Ancona,27315,25724,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Anghiari,27315,27316,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Bagno Vignoni,27315,25513,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Bastia Umbra,27315,44613,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Bevagna,27315,27317,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Caprese Michelangelo,27315,35997,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Castel Rigone,27315,36206,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Castiglione Del Lago,27315,27326,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Città Della Pieve,27315,35843,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Citta Di Castello,27315,27318,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Foligno,27315,27319,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Fossombrone,27315,34342,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Gubbio,27315,27320,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Jesi,27315,31182,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Monte Castello Di Vibio,27315,35617,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Monteleone D'orvieto,27315,36065,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Montepulciano,27315,25605,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Montignano,27315,36498,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Montone,27315,35838,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Narni,27315,36486,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Norcia,27315,27446,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Orvieto,27315,27329,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Paciano,27315,35910,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Passignano Sul Trasimeno,27315,27321,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Rimini,27315,25628,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Sansepolcro,27315,32619,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Spello,27315,27322,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Spoleto,27315,27323,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Tavernelle,27315,34065,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Terni,27315,27330,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Todi,27315,27324,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Torgiano,27315,44626,PEG,,,,,,,,,,,,,,,,,
Sun,Perugia Airport,Tuoro Sul Trasimeno,27315,32399,PEG,,,,,,,,,,,,,,,,,
Sun,Philadelphia Airport (PHL),Allentown (Pennsylvania),31767,30645,PHL,,,,,,,,,,,,,,,,,
Sun,Philadelphia Airport (PHL),Dover (New Jersey),31767,35737,PHL,,,,,,,,,,,,,,,,,
Sun,Philadelphia Airport (PHL),Fredericksburg,31767,36406,PHL,,,,,,,,,,,,,,,,,
Sun,Philadelphia Airport (PHL),Newark,31767,30017,PHL,,,,,,,,,,,,,,,,,
Sun,Philadelphia Airport (PHL),Princeton,31767,30522,PHL,,,,,,,,,,,,,,,,,
Sun,Philadelphia Airport (PHL),Reading (Pennsylvania),31767,34862,PHL,,,,,,,,,,,,,,,,,
Sun,Philadelphia Airport (PHL),Washington D.c. Downtown,31767,30948,PHL,,,,,,,,,,,,,,,,,
Sun,Philadelphia Airport (PHL),York (Pennsylvania),31767,36573,PHL,,,,,,,,,,,,,,,,,
Sun,Phnom Penh Airport,Ha Tien,30991,36396,PNH,,,,,,,,,,,,,,,,,
Sun,Phnom Penh Airport,Otres Beach,30991,39628,PNH,,,,,,,,,,,,,,,,,
Sun,Phoenix Airport (PHX),Scottsdale,42995,36067,PHX,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Ao Nang Beach,29196,36522,HKT,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Bang Tao Beach,29196,36287,HKT,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Chalong,29196,36282,HKT,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Krabi Town,29196,36291,HKT,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Mu Ban Rotary,29196,36274,HKT,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Nai Harn Beach,29196,36289,HKT,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Palm Village,29196,10785,HKT,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Phang Nga,29196,37543,HKT,,,,,,,,,,,,,,,,,
Sun,Phuket Airport,Vanich Bay Front Ville,29196,36253,HKT,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Artimino,23892,25508,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Bagni Di Lucca,23892,25511,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Barga,23892,25515,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Bibbona,23892,26673,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Calambrone,23892,34138,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Camaiore,23892,25524,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Camping Norcenni Girasole Club,23892,28650,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Capannori,23892,27635,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Carmignano,23892,30575,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Casale Marittimo,23892,34437,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Castellina In Chianti,23892,25562,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Castelnuovo Berardenga,23892,25563,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Castelvecchio Pascoli,23892,29762,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Castiglione Della Pescaia,23892,25565,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Cecina,23892,25566,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Certaldo,23892,25567,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Chiusdino,23892,27425,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Empoli,23892,25641,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Figline E Incisa Valdarno,23892,34154,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Figline Valdarno,23892,25575,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Florence Airport,23892,25191,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Florence Train Station,23892,26669,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Forte Dei Marmi,23892,25578,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Gambassi Terme,23892,25581,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Greve In Chianti,23892,25583,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,La Spezia,23892,25585,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Lari,23892,28842,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Lerici,23892,25586,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Levanto,23892,25587,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Lido Di Camaiore,23892,25588,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Livorno,23892,25737,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Lucca,23892,25590,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Marina Di Bibbona,23892,25591,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Marina Di Carrara,23892,25726,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Marina Di Massa,23892,25593,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Marina Di Pietrasanta,23892,25594,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Marina Di Pisa,23892,25595,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Montaione,23892,25601,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Montecatini Terme,23892,25603,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Monterosso Al Mare,23892,25607,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Montescudaio,23892,25608,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Montespertoli,23892,26677,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Pietrasanta,23892,25612,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Piombino,23892,25613,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Pisa,23892,25614,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Pistoia,23892,25615,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Portovenere,23892,25621,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Radda In Chianti,23892,25623,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Riomaggiore,23892,25629,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,San Casciano In Val Di Pesa,23892,25633,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,San Gimignano,23892,25634,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,San Giuliano Terme,23892,26679,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,San Vincenzo,23892,25639,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Santa Margherita Ligure,23892,25640,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Siena,23892,25539,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Terricciola,23892,27307,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Tirrenia,23892,25542,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Vada,23892,25544,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Viareggio,23892,25547,PSA,,,,,,,,,,,,,,,,,
Sun,Pisa Airport,Volterra,23892,25549,PSA,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Bansko,22064,22087,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Borovets,22064,22088,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Devin,22064,22091,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Golden Sands,22064,22074,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Haskovo,22064,35256,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Hisarya,22064,22092,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Obzor,22064,22078,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Pamporovo,22064,22089,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Sofia,22064,22095,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Sunny Beach,22064,22084,PDV,,,,,,,,,,,,,,,,,
Sun,Plovdiv Airport,Tsarevo,22064,22086,PDV,,,,,,,,,,,,,,,,,
